"Dates","Flow_cfs"
1903-07-01,102000
1903-07-02,99600
1903-07-03,97600
1903-07-04,95600
1903-07-05,92900
1903-07-06,90900
1903-07-07,88800
1903-07-08,86800
1903-07-09,84800
1903-07-10,82900
1903-07-11,80200
1903-07-12,78900
1903-07-13,77600
1903-07-14,76300
1903-07-15,71000
1903-07-16,70300
1903-07-17,68300
1903-07-18,66400
1903-07-19,64400
1903-07-20,62400
1903-07-21,61100
1903-07-22,58400
1903-07-23,57200
1903-07-24,55200
1903-07-25,53900
1903-07-26,52000
1903-07-27,51300
1903-07-28,48700
1903-07-29,47400
1903-07-30,46800
1903-07-31,44800
1903-08-01,44200
1903-08-02,43500
1903-08-03,41600
1903-08-04,39700
1903-08-05,38400
1903-08-06,36500
1903-08-07,35200
1903-08-08,34600
1903-08-09,33300
1903-08-10,32000
1903-08-11,30800
1903-08-12,30800
1903-08-13,30100
1903-08-14,29500
1903-08-15,27700
1903-08-16,27100
1903-08-17,25900
1903-08-18,25900
1903-08-19,24800
1903-08-20,23700
1903-08-21,23100
1903-08-22,22600
1903-08-23,22600
1903-08-24,22000
1903-08-25,21500
1903-08-26,21000
1903-08-27,20500
1903-08-28,20000
1903-08-29,19500
1903-08-30,19500
1903-08-31,19000
1903-09-01,18500
1903-09-02,18000
1903-09-03,17500
1903-09-04,17500
1903-09-05,17500
1903-09-06,16600
1903-09-07,16600
1903-09-08,16600
1903-09-09,15700
1903-09-10,15700
1903-09-11,15700
1903-09-12,16200
1903-09-13,15700
1903-09-14,15300
1903-09-15,15300
1903-09-16,14900
1903-09-17,14900
1903-09-18,14900
1903-09-19,14500
1903-09-20,14500
1903-09-21,14500
1903-09-22,14500
1903-09-23,14500
1903-09-24,14100
1903-09-25,14100
1903-09-26,14100
1903-09-27,14100
1903-09-28,14100
1903-09-29,14100
1903-09-30,14100
1903-10-01,14100
1903-10-02,14100
1903-10-03,14100
1903-10-04,14100
1903-10-05,14100
1903-10-06,14100
1903-10-07,14500
1903-10-08,14900
1903-10-09,14900
1903-10-10,14500
1903-10-11,14500
1903-10-12,14900
1903-10-13,14900
1903-10-14,14900
1903-10-15,15300
1903-10-16,15300
1903-10-17,15700
1903-10-18,15700
1903-10-19,15700
1903-10-20,15700
1903-10-21,15700
1903-10-22,16200
1903-10-23,16200
1903-10-24,16200
1903-10-25,16200
1903-10-26,15700
1903-10-27,15700
1903-10-28,15700
1903-10-29,15300
1903-10-30,15300
1903-10-31,15700
1903-11-01,15700
1903-11-02,15300
1903-11-03,15300
1903-11-04,15300
1903-11-05,15300
1903-11-06,15700
1903-11-07,15700
1903-11-08,15700
1903-11-09,16600
1903-11-10,15700
1903-11-11,17100
1903-11-12,16200
1903-11-13,16600
1903-11-14,16400
1903-11-15,16200
1903-11-16,16200
1903-11-17,16200
1903-11-18,16600
1903-11-19,15300
1903-11-20,15300
1903-11-21,15300
1903-11-22,15300
1903-11-23,15300
1903-11-24,15300
1903-11-25,15300
1903-11-26,15300
1903-11-27,14900
1903-11-28,14900
1903-11-29,15300
1903-11-30,15300
1903-12-01,15300
1903-12-02,15300
1903-12-03,16200
1903-12-04,16600
1903-12-05,16600
1903-12-06,16600
1903-12-07,16600
1903-12-08,16600
1903-12-09,16600
1903-12-10,16600
1903-12-11,16600
1903-12-12,16600
1903-12-13,16600
1903-12-14,16600
1903-12-15,16600
1903-12-16,16600
1903-12-17,16600
1903-12-18,16200
1903-12-19,16600
1903-12-20,16200
1903-12-21,16200
1903-12-22,16200
1903-12-23,15700
1903-12-24,15700
1903-12-25,15700
1903-12-26,15700
1903-12-27,15300
1903-12-28,15300
1903-12-29,15300
1903-12-30,14900
1903-12-31,14900
1904-01-01,14500
1904-01-02,14100
1904-01-03,14100
1904-01-04,14100
1904-01-05,14100
1904-01-06,13700
1904-01-07,13700
1904-01-08,13700
1904-01-09,12900
1904-01-10,13700
1904-01-11,13700
1904-01-12,13300
1904-01-13,12900
1904-01-14,12900
1904-01-15,12900
1904-01-16,12900
1904-01-17,13300
1904-01-18,12500
1904-01-19,12900
1904-01-20,12900
1904-01-21,12900
1904-01-22,12500
1904-01-23,12500
1904-01-24,12100
1904-01-25,12500
1904-01-26,12500
1904-01-27,12500
1904-01-28,11700
1904-01-29,11700
1904-01-30,11700
1904-01-31,11700
1904-02-01,11000
1904-02-02,11000
1904-02-03,11400
1904-02-04,11700
1904-02-05,11400
1904-02-06,11400
1904-02-07,11400
1904-02-08,11400
1904-02-09,11000
1904-02-10,11400
1904-02-11,11000
1904-02-12,10700
1904-02-13,10700
1904-02-14,11000
1904-02-15,11000
1904-02-16,11000
1904-02-17,10700
1904-02-18,11000
1904-02-19,10700
1904-02-20,10700
1904-02-21,10700
1904-02-22,10300
1904-02-23,10300
1904-02-24,10700
1904-02-25,10700
1904-02-26,10700
1904-02-27,10700
1904-02-28,10700
1904-02-29,10300
1904-03-01,10700
1904-03-02,10700
1904-03-03,10700
1904-03-04,10700
1904-03-05,10700
1904-03-06,10700
1904-03-07,11000
1904-03-08,11400
1904-03-09,11700
1904-03-10,12900
1904-03-11,13300
1904-03-12,14100
1904-03-13,14500
1904-03-14,14900
1904-03-15,14500
1904-03-16,14900
1904-03-17,14900
1904-03-18,14500
1904-03-19,14500
1904-03-20,14500
1904-03-21,14500
1904-03-22,14900
1904-03-23,14900
1904-03-24,14900
1904-03-25,14100
1904-03-26,14100
1904-03-27,14100
1904-03-28,14100
1904-03-29,14100
1904-03-30,13300
1904-03-31,13300
1904-04-01,13700
1904-04-02,13700
1904-04-03,14100
1904-04-04,13300
1904-04-05,14100
1904-04-06,14100
1904-04-07,14500
1904-04-08,15300
1904-04-09,15700
1904-04-10,16200
1904-04-11,16600
1904-04-12,18500
1904-04-13,21000
1904-04-14,23700
1904-04-15,27100
1904-04-16,30800
1904-04-17,34600
1904-04-18,37100
1904-04-19,39700
1904-04-20,41600
1904-04-21,42900
1904-04-22,44800
1904-04-23,46800
1904-04-24,48700
1904-04-25,50000
1904-04-26,51300
1904-04-27,52000
1904-04-28,53200
1904-04-29,55200
1904-04-30,58400
1904-05-01,60400
1904-05-02,62400
1904-05-03,63700
1904-05-04,65000
1904-05-05,67000
1904-05-06,69000
1904-05-07,69000
1904-05-08,69700
1904-05-09,70300
1904-05-10,69700
1904-05-11,69700
1904-05-12,69700
1904-05-13,69700
1904-05-14,70300
1904-05-15,69000
1904-05-16,69700
1904-05-17,69700
1904-05-18,70300
1904-05-19,71000
1904-05-20,71000
1904-05-21,73000
1904-05-22,74300
1904-05-23,77600
1904-05-24,79600
1904-05-25,82200
1904-05-26,84200
1904-05-27,85500
1904-05-28,86200
1904-05-29,86800
1904-05-30,86800
1904-05-31,87500
1904-06-01,87500
1904-06-02,88200
1904-06-03,87500
1904-06-04,88200
1904-06-05,88200
1904-06-06,87500
1904-06-07,88200
1904-06-08,88200
1904-06-09,88200
1904-06-10,86800
1904-06-11,86800
1904-06-12,86800
1904-06-13,85500
1904-06-14,84200
1904-06-15,83500
1904-06-16,81500
1904-06-17,80900
1904-06-18,79600
1904-06-19,80200
1904-06-20,80200
1904-06-21,79600
1904-06-22,78900
1904-06-23,76900
1904-06-24,76900
1904-06-25,76300
1904-06-26,75600
1904-06-27,74300
1904-06-28,73000
1904-06-29,71000
1904-06-30,69700
1904-07-01,68300
1904-07-02,67700
1904-07-03,66400
1904-07-04,65000
1904-07-05,63100
1904-07-06,62400
1904-07-07,61100
1904-07-08,60400
1904-07-09,58400
1904-07-10,57200
1904-07-11,55800
1904-07-12,54600
1904-07-13,53900
1904-07-14,52000
1904-07-15,50600
1904-07-16,50000
