"Dates","Flow_cfs"
1976-10-01,7000
1976-10-02,6000
1976-10-03,5500
1976-10-04,4500
1976-10-05,4300
1976-10-06,4100
1976-10-07,4000
1976-10-08,4000
1976-10-09,25000
1976-10-10,90000
1976-10-11,65000
1976-10-12,45000
1976-10-13,33000
1976-10-14,24600
1976-10-15,22300
1976-10-16,20600
1976-10-17,19200
1976-10-18,16200
1976-10-19,13700
1976-10-20,11600
1976-10-21,27100
1976-10-22,61900
1976-10-23,51200
1976-10-24,39400
1976-10-25,35100
1976-10-26,36800
1976-10-27,33600
1976-10-28,26700
1976-10-29,21500
1976-10-30,18300
1976-10-31,18600
1976-11-01,30100
1976-11-02,29300
1976-11-03,23500
1976-11-04,19300
1976-11-05,17800
1976-11-06,16900
1976-11-07,15600
1976-11-08,14500
1976-11-09,13100
1976-11-10,11900
1976-11-11,11100
1976-11-12,10600
1976-11-13,9720
1976-11-14,8840
1976-11-15,8340
1976-11-16,7790
1976-11-17,7400
1976-11-18,7050
1976-11-19,6680
1976-11-20,6500
1976-11-21,6420
1976-11-22,6270
1976-11-23,6050
1976-11-24,5730
1976-11-25,5390
1976-11-26,5120
1976-11-27,4960
1976-11-28,4960
1976-11-29,5580
1976-11-30,6250
1976-12-01,6220
1976-12-02,5730
1976-12-03,5540
1976-12-04,5230
1976-12-05,5210
1976-12-06,5180
1976-12-07,6760
1976-12-08,14000
1976-12-09,16100
1976-12-10,15200
1976-12-11,13500
1976-12-12,12400
1976-12-13,12300
1976-12-14,10400
1976-12-15,7740
1976-12-16,7380
1976-12-17,7520
1976-12-18,7820
1976-12-19,7300
1976-12-20,6810
1976-12-21,6200
1976-12-22,5600
1976-12-23,5200
1976-12-24,5000
1976-12-25,4700
1976-12-26,4400
1976-12-27,4200
1976-12-28,3900
1976-12-29,3700
1976-12-30,3500
1976-12-31,3400
1977-01-01,3200
1977-01-02,3100
1977-01-03,3000
1977-01-04,3000
1977-01-05,3000
1977-01-06,3000
1977-01-07,3000
1977-01-08,3000
1977-01-09,3000
1977-01-10,3000
1977-01-11,3000
1977-01-12,3100
1977-01-13,3100
1977-01-14,3100
1977-01-15,3200
1977-01-16,3200
1977-01-17,3300
1977-01-18,3300
1977-01-19,3400
1977-01-20,3400
1977-01-21,3500
1977-01-22,3600
1977-01-23,3600
1977-01-24,3600
1977-01-25,3700
1977-01-26,3600
1977-01-27,3600
1977-01-28,3500
1977-01-29,3300
1977-01-30,3100
1977-01-31,2900
1977-02-01,2800
1977-02-02,2800
1977-02-03,2800
1977-02-04,2800
1977-02-05,2700
1977-02-06,2500
1977-02-07,2500
1977-02-08,2500
1977-02-09,2600
1977-02-10,2700
1977-02-11,2900
1977-02-12,3000
1977-02-13,3300
1977-02-14,3700
1977-02-15,4000
1977-02-16,4200
1977-02-17,4400
1977-02-18,4200
1977-02-19,4000
1977-02-20,3900
1977-02-21,3800
1977-02-22,3800
1977-02-23,4400
1977-02-24,6000
1977-02-25,34900
1977-02-26,38600
1977-02-27,35400
1977-02-28,46500
1977-03-01,46400
1977-03-02,33900
1977-03-03,25900
1977-03-04,23700
1977-03-05,52600
1977-03-06,60700
1977-03-07,50400
1977-03-08,37300
1977-03-09,30000
1977-03-10,29600
1977-03-11,38500
1977-03-12,46100
1977-03-13,54700
1977-03-14,98900
1977-03-15,96700
1977-03-16,85000
1977-03-17,73000
1977-03-18,53600
1977-03-19,40800
1977-03-20,33800
1977-03-21,29600
1977-03-22,30400
1977-03-23,40800
1977-03-24,37900
1977-03-25,30300
1977-03-26,25500
1977-03-27,22800
1977-03-28,27600
1977-03-29,47900
1977-03-30,66900
1977-03-31,69100
1977-04-01,69700
1977-04-02,62200
1977-04-03,60900
1977-04-04,50400
1977-04-05,41200
1977-04-06,38200
1977-04-07,33900
1977-04-08,29200
1977-04-09,25100
1977-04-10,20500
1977-04-11,17400
1977-04-12,15700
1977-04-13,14700
1977-04-14,13300
1977-04-15,11700
1977-04-16,10200
1977-04-17,9230
1977-04-18,8390
1977-04-19,7740
1977-04-20,7240
1977-04-21,6710
1977-04-22,6220
1977-04-23,6020
1977-04-24,13100
1977-04-25,44200
1977-04-26,49300
1977-04-27,40500
1977-04-28,30300
1977-04-29,22900
1977-04-30,18100
1977-05-01,14900
1977-05-02,12800
1977-05-03,11500
1977-05-04,10600
1977-05-05,12100
1977-05-06,24700
1977-05-07,21600
1977-05-08,16200
1977-05-09,13400
1977-05-10,13600
1977-05-11,16800
1977-05-12,17400
1977-05-13,16800
1977-05-14,15400
1977-05-15,13000
1977-05-16,11100
1977-05-17,9410
1977-05-18,8340
1977-05-19,7650
1977-05-20,7270
1977-05-21,7130
1977-05-22,6870
1977-05-23,6000
1977-05-24,5350
1977-05-25,5090
1977-05-26,5160
1977-05-27,6200
1977-05-28,5510
1977-05-29,4520
1977-05-30,3990
1977-05-31,3710
1977-06-01,3460
1977-06-02,3260
1977-06-03,3130
1977-06-04,3040
1977-06-05,3080
1977-06-06,3100
1977-06-07,3080
1977-06-08,3040
1977-06-09,3010
1977-06-10,3480
1977-06-11,3680
1977-06-12,3700
1977-06-13,3580
1977-06-14,3430
1977-06-15,3240
1977-06-16,2990
1977-06-17,2730
1977-06-18,2710
1977-06-19,2660
1977-06-20,2710
1977-06-21,3200
1977-06-22,3370
1977-06-23,3130
1977-06-24,2870
1977-06-25,2550
1977-06-26,2470
1977-06-27,2470
1977-06-28,3170
1977-06-29,3080
1977-06-30,3080
1977-07-01,3170
1977-07-02,2900
1977-07-03,2470
1977-07-04,2230
1977-07-05,2140
1977-07-06,2340
1977-07-07,2710
1977-07-08,3430
1977-07-09,6920
1977-07-10,5320
1977-07-11,3770
1977-07-12,3150
1977-07-13,2700
1977-07-14,2450
1977-07-15,2300
1977-07-16,2140
1977-07-17,2230
1977-07-18,2230
1977-07-19,2220
1977-07-20,2230
1977-07-21,2220
1977-07-22,2100
1977-07-23,1880
1977-07-24,1780
1977-07-25,1700
1977-07-26,1700
1977-07-27,1810
1977-07-28,2190
1977-07-29,2330
1977-07-30,2070
1977-07-31,1980
1977-08-01,1920
1977-08-02,2100
1977-08-03,1910
1977-08-04,1810
1977-08-05,1720
1977-08-06,1700
1977-08-07,2020
1977-08-08,4180
1977-08-09,4540
1977-08-10,3440
1977-08-11,2760
1977-08-12,2470
1977-08-13,2550
1977-08-14,4200
1977-08-15,3770
1977-08-16,3770
1977-08-17,3910
1977-08-18,3280
1977-08-19,3970
1977-08-20,5630
1977-08-21,4180
1977-08-22,3350
1977-08-23,3010
1977-08-24,3080
1977-08-25,3330
1977-08-26,3150
1977-08-27,3170
1977-08-28,2820
1977-08-29,2470
1977-08-30,2630
1977-08-31,2500
1977-09-01,2300
1977-09-02,2200
1977-09-03,2300
1977-09-04,2400
1977-09-05,2300
1977-09-06,2200
1977-09-07,2100
1977-09-08,2000
1977-09-09,1920
1977-09-10,1880
1977-09-11,1780
1977-09-12,1680
1977-09-13,1640
1977-09-14,1700
1977-09-15,4670
1977-09-16,8720
1977-09-17,13500
1977-09-18,28700
