"Dates","Flow_cfs"
1900-09-01,350
1900-09-02,350
1900-09-03,350
1900-09-04,350
1900-09-05,340
1900-09-06,340
1900-09-07,340
1900-09-08,340
1900-09-09,270
1900-09-10,270
1900-09-11,270
1900-09-12,270
1900-09-13,270
1900-09-14,695
1900-09-15,500
1900-09-16,3680
1900-09-17,1080
1900-09-18,695
1900-09-19,500
1900-09-20,390
1900-09-21,340
1900-09-22,340
1900-09-23,440
1900-09-24,440
1900-09-25,390
1900-09-26,390
1900-09-27,390
1900-09-28,340
1900-09-29,340
1900-09-30,270
1900-10-01,270
1900-10-02,305
1900-10-03,305
1900-10-04,340
1900-10-05,1280
1900-10-06,1180
1900-10-07,625
1900-10-08,500
1900-10-09,500
1900-10-10,440
1900-10-11,390
1900-10-12,390
1900-10-13,390
1900-10-14,340
1900-10-15,340
1900-10-16,340
1900-10-17,340
1900-10-18,305
1900-10-19,340
1900-10-20,305
1900-10-21,305
1900-10-22,305
1900-10-23,21800
1900-10-24,5450
1900-10-25,2060
1900-10-26,1280
1900-10-27,1080
1900-10-28,920
1900-10-29,840
1900-10-30,765
1900-10-31,695
1900-11-01,625
1900-11-02,695
1900-11-03,1000
1900-11-04,5450
1900-11-05,2210
1900-11-06,1500
1900-11-07,1180
1900-11-08,625
1900-11-09,1000
1900-11-10,920
1900-11-11,840
1900-11-12,840
1900-11-13,765
1900-11-14,765
1900-11-15,695
1900-11-16,625
1900-11-17,625
1900-11-18,625
1900-11-19,560
1900-11-20,560
1900-11-21,500
1900-11-22,625
1900-11-23,625
1900-11-24,625
1900-11-25,765
1900-11-26,10600
1900-11-27,3150
1900-11-28,1380
1900-11-29,1380
1900-11-30,1180
1900-12-01,1080
1900-12-02,1180
1900-12-03,1000
1900-12-04,3950
1900-12-05,1280
1900-12-06,1500
1900-12-07,1380
1900-12-08,1280
1900-12-09,1280
1900-12-10,1180
1900-12-11,1080
1900-12-12,1000
1900-12-13,1000
1900-12-14,920
1900-12-15,920
1900-12-16,840
1900-12-17,765
1900-12-18,765
1900-12-19,695
1900-12-20,695
1900-12-21,920
1900-12-22,840
1900-12-23,920
1900-12-24,1000
1900-12-25,1000
1900-12-26,1180
1900-12-27,1080
1900-12-28,1000
1900-12-29,920
1900-12-30,1000
1900-12-31,1180
1901-01-01,1180
1901-01-02,1280
1901-01-03,1500
1901-01-04,1280
1901-01-05,1080
1901-01-06,1000
1901-01-07,1000
1901-01-08,1180
1901-01-09,1000
1901-01-10,920
1901-01-11,1000
1901-01-12,1630
1901-01-13,5450
1901-01-14,2720
1901-01-15,2210
1901-01-16,2060
1901-01-17,1770
1901-01-18,1500
1901-01-19,1180
1901-01-20,1280
1901-01-21,1380
1901-01-22,1180
1901-01-23,1500
1901-01-24,1280
1901-01-25,1280
1901-01-26,1180
1901-01-27,1180
1901-01-28,1280
1901-01-29,1280
1901-01-30,1180
1901-01-31,1280
1901-02-01,1180
1901-02-02,1000
1901-02-03,1280
1901-02-04,1180
1901-02-05,1280
1901-02-06,1280
1901-02-07,1380
1901-02-08,1380
1901-02-09,2210
1901-02-10,2540
1901-02-11,2060
1901-02-12,1910
1901-02-13,1630
1901-02-14,1380
1901-02-15,1280
1901-02-16,1380
1901-02-17,1280
1901-02-18,1380
1901-02-19,1180
1901-02-20,1280
1901-02-21,1280
1901-02-22,1280
1901-02-23,1380
1901-02-24,1180
1901-02-25,1380
1901-02-26,1280
1901-02-27,1180
1901-02-28,1180
1901-03-01,1080
1901-03-02,840
1901-03-03,840
1901-03-04,840
1901-03-05,1280
1901-03-06,1180
1901-03-07,920
1901-03-08,1000
1901-03-09,1280
1901-03-10,1280
1901-03-11,3680
1901-03-12,1910
1901-03-13,1500
1901-03-14,1280
1901-03-15,1280
1901-03-16,1380
1901-03-17,1280
1901-03-18,1180
1901-03-19,1080
1901-03-20,1280
1901-03-21,1280
1901-03-22,1380
1901-03-23,1380
1901-03-24,1180
1901-03-25,1280
1901-03-26,16600
1901-03-27,5850
1901-03-28,5850
1901-03-29,3150
1901-03-30,3400
1901-03-31,2920
1901-04-01,2370
1901-04-02,11800
1901-04-03,19000
1901-04-04,10200
1901-04-05,5850
1901-04-06,4300
1901-04-07,3680
1901-04-08,3400
1901-04-09,2920
1901-04-10,2540
1901-04-11,2210
1901-04-12,1910
1901-04-13,1000
1901-04-14,1180
1901-04-15,1080
1901-04-16,1180
1901-04-17,1180
1901-04-18,1080
1901-04-19,1180
1901-04-20,3400
1901-04-21,1380
1901-04-22,1280
1901-04-23,1280
1901-04-24,1380
1901-04-25,1910
1901-04-26,2920
1901-04-27,3150
1901-04-28,2920
1901-04-29,3150
1901-04-30,2920
1920-07-01,2640
1920-07-02,1900
1920-07-03,1120
1920-07-04,869
1920-07-05,730
1920-07-06,685
1920-07-07,678
1920-07-08,655
1920-07-09,641
1920-07-10,578
1920-07-11,662
1920-07-12,781
1920-07-13,756
1920-07-14,606
1920-07-15,806
1920-07-16,599
1920-07-17,585
1920-07-18,655
1920-07-19,722
1920-07-20,738
1920-07-21,613
1920-07-22,552
1920-07-23,484
1920-07-24,472
1920-07-25,514
1920-07-26,472
1920-07-27,484
1920-07-28,449
1920-07-29,416
1920-07-30,410
1920-07-31,405
