"Dates","Flow_cfs"
1940-04-01,1890
1940-04-02,1790
1940-04-03,2600
1940-04-04,3150
1940-04-05,3150
1940-04-06,2710
1940-04-07,2390
1940-04-08,3850
1940-04-09,11100
1940-04-10,8710
1940-04-11,5800
1940-04-12,5110
1940-04-13,7270
1940-04-14,8070
1940-04-15,7430
1940-04-16,7590
1940-04-17,8710
1940-04-18,8550
1940-04-19,13400
1940-04-20,14400
1940-04-21,15000
1940-04-22,15800
1940-04-23,14300
1940-04-24,9710
1940-04-25,6080
1940-04-26,4590
1940-04-27,3260
1940-04-28,2490
1940-04-29,2190
1940-04-30,1990
1940-05-01,4210
1940-05-02,4590
1940-05-03,4720
1940-05-04,4090
1940-05-05,3610
1940-05-06,2600
1940-05-07,2190
1940-05-08,1890
1940-05-09,1700
1940-05-10,1520
1940-05-11,1340
1940-05-12,1260
1940-05-13,1180
1940-05-14,1100
1940-05-15,1020
1940-05-16,1020
1940-05-17,1100
1940-05-18,1100
1940-05-19,1180
1940-05-20,1430
1940-05-21,1430
1940-05-22,1180
1940-05-23,1020
1940-05-24,945
1940-05-25,908
1940-05-26,870
1940-05-27,870
1940-05-28,908
1940-05-29,1020
1940-05-30,1520
1940-05-31,1890
1940-06-01,2490
1940-06-02,3150
1940-06-03,3370
1940-06-04,2710
1940-06-05,2290
1940-06-06,1610
1940-06-07,1260
1940-06-08,1180
1940-06-09,1340
1940-06-10,1700
1940-06-11,1790
1940-06-12,2710
1940-06-13,2390
1940-06-14,1790
1940-06-15,1610
1940-06-16,1260
1940-06-17,1020
1940-06-18,945
1940-06-19,2820
1940-06-20,1610
1940-06-21,1430
1940-06-22,1180
1940-06-23,945
1940-06-24,795
1940-06-25,795
1940-06-26,832
1940-06-27,870
1940-06-28,908
1940-06-29,908
1940-06-30,1700
1940-07-01,1990
1940-07-02,1890
1940-07-03,1340
1940-07-04,908
1940-07-05,720
1940-07-06,684
1940-07-07,613
1940-07-08,544
1940-07-09,479
1940-07-10,428
1940-07-11,404
1940-07-12,428
1940-07-13,428
1940-07-14,428
1940-07-15,416
1940-07-16,385
1940-07-17,361
1940-07-18,331
1940-07-19,331
1940-07-20,319
1940-07-21,319
1940-07-22,331
1940-07-23,325
1940-07-24,331
1940-07-25,331
1940-07-26,343
1940-07-27,373
1940-07-28,355
1940-07-29,416
1940-07-30,511
1940-07-31,441
1940-08-01,331
1940-08-02,307
1940-08-03,237
1940-08-04,249
1940-08-05,307
1940-08-06,260
1940-08-07,249
1940-08-08,260
1940-08-09,254
1940-08-10,243
1940-08-11,249
1940-08-12,249
1940-08-13,243
1940-08-14,214
1940-08-15,220
1940-08-16,214
1940-08-17,197
1940-08-18,202
1940-08-19,325
1940-08-20,272
1940-08-21,272
1940-08-22,249
1940-08-23,284
1940-08-24,249
1940-08-25,231
1940-08-26,225
1940-08-27,290
1940-08-28,278
1940-08-29,278
1940-08-30,278
1940-08-31,272
1940-09-01,249
1940-09-02,237
1940-09-03,231
1940-09-04,225
1940-09-05,225
1940-09-06,231
1940-09-07,214
1940-09-08,428
1940-09-09,307
1940-09-10,254
1940-09-11,254
1940-09-12,260
1940-09-13,260
1940-09-14,260
1940-09-15,249
1940-09-16,237
1940-09-17,225
1940-09-18,220
1940-09-19,225
1940-09-20,214
1940-09-21,214
1940-09-22,202
1940-09-23,202
1940-09-24,208
1940-09-25,191
1940-09-26,191
1940-09-27,191
1940-09-28,185
1940-09-29,191
1940-09-30,202
1940-10-01,208
1940-10-02,213
1940-10-03,198
1940-10-04,193
1940-10-05,198
1940-10-06,213
1940-10-07,616
1940-10-08,443
1940-10-09,514
1940-10-10,399
1940-10-11,337
1940-10-12,337
1940-10-13,313
1940-10-14,284
1940-10-15,296
1940-10-16,362
1940-10-17,343
1940-10-18,380
1940-10-19,343
1940-10-20,313
1940-10-21,284
1940-10-22,302
1940-10-23,279
1940-10-24,273
1940-10-25,1790
1940-10-26,1020
1940-10-27,795
1940-10-28,650
1940-10-29,514
1940-10-30,449
1940-10-31,449
1940-11-01,482
1940-11-02,482
1940-11-03,482
1940-11-04,449
1940-11-05,449
1940-11-06,443
1940-11-07,424
1940-11-08,411
1940-11-09,411
1940-11-10,424
