"Dates","Flow_cfs"
1936-10-01,2180
1936-10-02,2240
1936-10-03,2180
1936-10-04,2240
1936-10-05,2630
1936-10-06,2980
1936-10-07,3260
1936-10-08,3440
1936-10-09,3610
1936-10-10,3850
1936-10-11,4440
1936-10-12,4860
1936-10-13,4920
1936-10-14,4920
1936-10-15,4800
1936-10-16,4740
1936-10-17,4800
1936-10-18,4800
1936-10-19,4800
1936-10-20,4680
1936-10-21,4560
1936-10-22,4440
1936-10-23,4320
1936-10-24,4140
1936-10-25,3850
1936-10-26,3670
1936-10-27,3550
1936-10-28,3440
1936-10-29,3260
1936-10-30,2980
1936-10-31,2800
1936-11-01,3030
1936-11-02,3090
1936-11-03,3150
1936-11-04,3090
1936-11-05,2920
1936-11-06,2630
1936-11-07,2520
1936-11-08,2630
1936-11-09,2690
1936-11-10,2690
1936-11-11,2580
1936-11-12,2520
1936-11-13,2410
1936-11-14,2410
1936-11-15,2580
1936-11-16,2920
1936-11-17,3210
1936-11-18,3320
1936-11-19,3320
1936-11-20,3030
1936-11-21,2860
1936-11-22,2980
1936-11-23,2980
1936-11-24,2920
1936-11-25,2860
1936-11-26,2800
1936-11-27,2690
1936-11-28,2630
1936-11-29,2800
1936-11-30,2920
1936-12-01,2920
1936-12-02,2800
1936-12-03,2800
1936-12-04,2750
1936-12-05,2860
1936-12-06,3090
1936-12-07,3320
1936-12-08,3440
1936-12-09,3500
1936-12-10,3550
1936-12-11,3610
1936-12-12,3730
1936-12-13,3850
1936-12-14,4020
1936-12-15,4200
1936-12-16,4560
1936-12-17,4800
1936-12-18,4980
1936-12-19,5180
1936-12-20,5320
1936-12-21,5390
1936-12-22,5390
1936-12-23,5470
1936-12-24,5550
1936-12-25,5720
1936-12-26,5900
1936-12-27,6200
1936-12-28,6310
1936-12-29,6530
1936-12-30,6530
1936-12-31,6530
1937-01-01,6420
1937-01-02,6100
1937-01-03,5720
1937-01-04,5250
1937-01-05,5040
1937-01-06,5040
1937-01-07,5110
1937-01-08,5250
1937-01-09,5390
1937-01-10,5550
1937-01-11,6000
1937-01-12,6890
1937-01-13,8300
1937-01-14,11100
1937-01-15,15000
1937-01-16,18200
1937-01-17,19600
1937-01-18,18200
1937-01-19,16300
1937-01-20,14000
1937-01-21,11800
1937-01-22,9180
1937-01-23,7540
1937-01-24,6530
1937-01-25,6200
1937-01-26,6770
1937-01-27,7980
1937-01-28,8640
1937-01-29,9780
1937-01-30,10900
1937-01-31,11800
1937-02-01,12300
1937-02-02,12900
1937-02-03,12900
1937-02-04,12600
1937-02-05,12600
1937-02-06,12900
1937-02-07,12900
1937-02-08,12600
1937-02-09,12100
1937-02-10,12100
1937-02-11,12300
1937-02-12,11800
1937-02-13,11300
1937-02-14,10600
1937-02-15,10400
1937-02-16,10200
1937-02-17,10200
1937-02-18,10600
1937-02-19,12100
1937-02-20,13800
1937-02-21,16200
1937-02-22,18100
1937-02-23,17700
1937-02-24,16200
1937-02-25,14500
1937-02-26,13200
1937-02-27,12100
1937-02-28,11800
1937-03-01,12100
1937-03-02,12900
1937-03-03,14100
1937-03-04,15500
1937-03-05,15800
1937-03-06,14800
1937-03-07,13200
1937-03-08,11600
1937-03-09,9980
1937-03-10,8640
1937-03-11,7820
1937-03-12,7400
1937-03-13,7010
1937-03-14,6770
1937-03-15,6530
1937-03-16,6200
1937-03-17,6000
1937-03-18,6000
1937-03-19,6000
1937-03-20,6100
1937-03-21,8460
1937-03-22,9580
1937-03-23,10200
1937-03-24,9780
1937-03-25,10200
1937-03-26,11800
1937-03-27,12900
1937-03-28,13500
1937-03-29,14100
1937-03-30,14800
1937-03-31,15100
1937-04-01,14800
1937-04-02,13500
1937-04-03,12100
1937-04-04,10400
1937-04-05,9180
1937-04-06,9380
1937-04-07,10600
1937-04-08,11600
1937-04-09,11600
1937-04-10,11300
1937-04-11,11600
1937-04-12,11800
1937-04-13,11300
1937-04-14,10900
1937-04-15,10400
1937-04-16,10400
1937-04-17,10900
1937-04-18,11300
1937-04-19,12300
1937-04-20,12900
1937-04-21,12600
1937-04-22,11800
1937-04-23,10400
1937-04-24,8820
1937-04-25,7540
1937-04-26,6530
1937-04-27,5900
1937-04-28,5630
1937-04-29,5550
1937-04-30,6770
1937-05-01,7820
1937-05-02,8460
1937-05-03,8640
