"Dates","Flow_cfs"
1995-10-01,1190
1995-10-02,1180
1995-10-03,1240
1995-10-04,8860
1995-10-05,28000
1995-10-06,50000
1995-10-07,56300
1995-10-08,46000
1995-10-09,33000
1995-10-10,24000
1995-10-11,17600
1995-10-12,13800
1995-10-13,12000
1995-10-14,9790
1995-10-15,9640
1995-10-16,9620
1995-10-17,7780
1995-10-18,5790
1995-10-19,5530
1995-10-20,6050
1995-10-21,5240
1995-10-22,2050
1995-10-23,1880
1995-10-24,4420
1995-10-25,4930
1995-10-26,4620
1995-10-27,4430
1995-10-28,8330
1995-10-29,9010
1995-10-30,7470
1995-10-31,6220
1995-11-01,5620
1995-11-02,5360
1995-11-03,5680
1995-11-04,6350
1995-11-05,6900
1995-11-06,6810
1995-11-07,8950
1995-11-08,11800
1995-11-09,13700
1995-11-10,14400
1995-11-11,15200
1995-11-12,19500
1995-11-13,18000
1995-11-14,16000
1995-11-15,14200
1995-11-16,13000
1995-11-17,12600
1995-11-18,12400
1995-11-19,12200
1995-11-20,11200
1995-11-21,10600
1995-11-22,10600
1995-11-23,10500
1995-11-24,10600
1995-11-25,10400
1995-11-26,6980
1995-11-27,8150
1995-11-28,8290
1995-11-29,8720
1995-11-30,7030
1995-12-01,6650
1995-12-02,6510
1995-12-03,5290
1995-12-04,2820
1995-12-05,6160
1995-12-06,7050
1995-12-07,9900
1995-12-08,10300
1995-12-09,10700
1995-12-10,9410
1995-12-11,8230
1995-12-12,7700
1995-12-13,7180
1995-12-14,6970
1995-12-15,7030
1995-12-16,5720
1995-12-17,4040
1995-12-18,8450
1995-12-19,26400
1995-12-20,32200
1995-12-21,30900
1995-12-22,25000
1995-12-23,18700
1995-12-24,14700
1995-12-25,12900
1995-12-26,12300
1995-12-27,12000
1995-12-28,11600
1995-12-29,11400
1995-12-30,11200
1995-12-31,11300
1996-01-01,10500
1996-01-02,11900
1996-01-03,12800
1996-01-04,12200
1996-01-05,10700
1996-01-06,7090
1996-01-07,8940
1996-01-08,9660
1996-01-09,7850
1996-01-10,8010
1996-01-11,6850
1996-01-12,7110
1996-01-13,7490
1996-01-14,5070
