"Dates","Flow_cfs"
1936-10-01,482
1936-10-02,454
1936-10-03,454
1936-10-04,454
1936-10-05,454
1936-10-06,426
1936-10-07,399
1936-10-08,454
1936-10-09,1400
1936-10-10,2920
1936-10-11,6210
1936-10-12,3970
1936-10-13,2340
1936-10-14,1730
1936-10-15,1430
1936-10-16,1180
1936-10-17,1050
1936-10-18,985
1936-10-19,889
1936-10-20,793
1936-10-21,761
1936-10-22,793
1936-10-23,825
1936-10-24,857
1936-10-25,889
1936-10-26,1790
1936-10-27,1760
1936-10-28,1730
1936-10-29,1560
1936-10-30,1370
1936-10-31,1300
1936-11-01,1210
1936-11-02,1600
1936-11-03,3480
1936-11-04,4490
1936-11-05,4650
1936-11-06,3340
1936-11-07,2270
1936-11-08,1860
1936-11-09,1530
1936-11-10,1340
1936-11-11,1210
1936-11-12,1110
1936-11-13,1020
1936-11-14,985
1936-11-15,857
1936-11-16,825
1936-11-17,761
1936-11-18,729
1936-11-19,697
1936-11-20,665
1936-11-21,633
1936-11-22,601
1936-11-23,601
1936-11-24,569
1936-11-25,539
1936-11-26,539
1936-11-27,482
1936-11-28,454
1936-11-29,482
1936-11-30,454
1936-12-01,454
1936-12-02,454
1936-12-03,454
1936-12-04,454
1936-12-05,454
1936-12-06,857
1936-12-07,889
1936-12-08,825
1936-12-09,825
1936-12-10,825
1936-12-11,825
1936-12-12,761
1936-12-13,761
1936-12-14,761
1936-12-15,761
1936-12-16,761
1936-12-17,761
1936-12-18,761
1936-12-19,633
1936-12-20,569
1936-12-21,569
1936-12-22,569
1936-12-23,569
1936-12-24,539
1936-12-25,510
1936-12-26,510
1936-12-27,510
1936-12-28,569
1936-12-29,569
1936-12-30,1430
1936-12-31,3910
1937-01-01,4190
1937-01-02,3690
1937-01-03,3350
1937-01-04,2570
1937-01-05,2170
1937-01-06,1890
1937-01-07,2330
1937-01-08,3890
1937-01-09,6530
1937-01-10,9910
1937-01-11,6980
1937-01-12,4470
1937-01-13,3520
1937-01-14,5320
1937-01-15,21900
1937-01-16,24300
1937-01-17,14900
1937-01-18,6960
1937-01-19,4460
1937-01-20,3620
1937-01-21,3920
1937-01-22,4470
1937-01-23,4650
1937-01-24,3940
1937-01-25,3620
1937-01-26,3200
1937-01-27,2710
1937-01-28,2440
1937-01-29,2540
1937-01-30,2780
1937-01-31,3520
1937-02-01,4480
1937-02-02,4610
1937-02-03,3840
1937-02-04,3050
1937-02-05,2610
1937-02-06,2370
1937-02-07,2060
1937-02-08,1890
1937-02-09,2130
1937-02-10,2270
1937-02-11,2270
1937-02-12,2060
1937-02-13,1830
1937-02-14,1790
1937-02-15,1660
1937-02-16,1560
1937-02-17,1340
1937-02-18,1270
1937-02-19,1240
1937-02-20,1240
1937-02-21,1340
1937-02-22,1530
1937-02-23,1630
1937-02-24,1700
1937-02-25,1560
1937-02-26,1430
1937-02-27,1370
1937-02-28,1270
1937-03-01,1210
1937-03-02,1140
1937-03-03,1080
1937-03-04,1020
1937-03-05,1020
1937-03-06,985
1937-03-07,953
1937-03-08,921
1937-03-09,889
1937-03-10,825
1937-03-11,825
1937-03-12,809
1937-03-13,793
1937-03-14,793
1937-03-15,761
1937-03-16,761
1937-03-17,761
1937-03-18,761
1937-03-19,729
1937-03-20,761
1937-03-21,825
1937-03-22,825
1937-03-23,825
1937-03-24,889
1937-03-25,953
1937-03-26,889
1937-03-27,857
1937-03-28,857
1937-03-29,825
1937-03-30,793
1937-03-31,761
1937-04-01,761
1937-04-02,729
1937-04-03,697
1937-04-04,761
1937-04-05,1400
1937-04-06,1660
1937-04-07,1760
1937-04-08,1760
1937-04-09,1760
1937-04-10,1630
1937-04-11,1460
1937-04-12,1270
1937-04-13,1210
1937-04-14,1110
1937-04-15,1080
1937-04-16,985
1937-04-17,921
1937-04-18,889
1937-04-19,857
1937-04-20,825
1937-04-21,889
1937-04-22,1240
1937-04-23,3370
1937-04-24,3090
1937-04-25,2680
1937-04-26,2470
1937-04-27,2170
1937-04-28,1890
1937-04-29,1700
1937-04-30,1600
1937-05-01,3370
1937-05-02,5430
1937-05-03,5670
1937-05-04,6800
1937-05-05,7800
1937-05-06,5310
1937-05-07,4130
1937-05-08,3300
1937-05-09,2570
1937-05-10,2540
1937-05-11,1890
1937-05-12,1700
1937-05-13,1660
1937-05-14,1460
1937-05-15,1340
1937-05-16,1240
1937-05-17,1140
1937-05-18,1080
1937-05-19,1020
1937-05-20,953
1937-05-21,889
1937-05-22,825
1937-05-23,793
1937-05-24,761
1937-05-25,729
1937-05-26,697
1937-05-27,665
1937-05-28,633
1937-05-29,633
1937-05-30,601
1937-05-31,569
1937-06-01,539
1937-06-02,539
1937-06-03,510
1937-06-04,510
1937-06-05,569
1937-06-06,601
1937-06-07,697
1937-06-08,697
1937-06-09,697
1937-06-10,1210
1937-06-11,1500
1937-06-12,1430
1937-06-13,1400
1937-06-14,1180
1937-06-15,1050
1937-06-16,921
1937-06-17,857
1937-06-18,825
1937-06-19,857
1937-06-20,825
1937-06-21,857
1937-06-22,793
1937-06-23,697
1937-06-24,633
1937-06-25,601
1937-06-26,569
1937-06-27,569
1937-06-28,697
1937-06-29,569
1937-06-30,510
1937-07-01,510
1937-07-02,482
1937-07-03,454
1937-07-04,2200
1937-07-05,3510
1937-07-06,1830
1937-07-07,1080
1937-07-08,825
1937-07-09,697
1937-07-10,633
1937-07-11,569
1937-07-12,539
1937-07-13,510
1937-07-14,482
1937-07-15,454
1937-07-16,454
1937-07-17,426
1937-07-18,426
1937-07-19,539
1937-07-20,697
1937-07-21,601
1937-07-22,569
1937-07-23,510
1937-07-24,482
1937-07-25,482
1937-07-26,454
1937-07-27,426
1937-07-28,426
1937-07-29,399
1937-07-30,399
1937-07-31,372
1937-08-01,372
1937-08-02,372
1937-08-03,347
1937-08-04,347
1937-08-05,347
1937-08-06,372
1937-08-07,372
1937-08-08,372
1937-08-09,347
1937-08-10,347
1937-08-11,347
1937-08-12,347
1937-08-13,347
1937-08-14,347
1937-08-15,347
1937-08-16,324
1937-08-17,324
1937-08-18,324
1937-08-19,324
1937-08-20,302
1937-08-21,302
1937-08-22,347
1937-08-23,399
1937-08-24,347
1937-08-25,324
1937-08-26,324
1937-08-27,302
1937-08-28,302
1937-08-29,302
1937-08-30,302
1937-08-31,302
1937-09-01,302
1937-09-02,324
1937-09-03,324
1937-09-04,347
1937-09-05,372
1937-09-06,399
1937-09-07,372
1937-09-08,372
1937-09-09,347
1937-09-10,399
1937-09-11,347
1937-09-12,347
1937-09-13,347
1937-09-14,347
1937-09-15,347
1937-09-16,347
1937-09-17,324
1937-09-18,324
1937-09-19,324
1937-09-20,302
1937-09-21,302
1937-09-22,302
1937-09-23,302
1937-09-24,302
1937-09-25,399
1937-09-26,347
1937-09-27,324
1937-09-28,324
1937-09-29,324
1939-10-01,377
1939-10-02,377
1939-10-03,377
1939-10-04,377
1939-10-05,377
1939-10-06,377
1939-10-07,432
1939-10-08,960
1939-10-09,810
1939-10-10,602
1939-10-11,544
1939-10-12,488
1939-10-13,460
1939-10-14,432
1939-10-15,432
1939-10-16,404
1939-10-17,404
1939-10-18,404
1939-10-19,377
1939-10-20,377
1939-10-21,377
1939-10-22,377
1939-10-23,377
1939-10-24,377
1939-10-25,377
1939-10-26,377
1939-10-27,488
1939-10-28,460
1939-10-29,432
1939-10-30,432
1939-10-31,432
1939-11-01,432
1939-11-02,432
1939-11-03,404
1939-11-04,404
1939-11-05,404
1939-11-06,404
1939-11-07,377
1939-11-08,377
1939-11-09,377
1939-11-10,377
1939-11-11,404
1939-11-12,404
1939-11-13,404
1939-11-14,432
1939-11-15,432
1939-11-16,404
1939-11-17,404
1939-11-18,404
1939-11-19,432
1939-11-20,488
1939-11-21,544
1939-11-22,720
1939-11-23,720
1939-11-24,660
1939-11-25,631
1939-11-26,573
1939-11-27,544
1939-11-28,516
1939-11-29,488
1939-11-30,488
1939-12-01,488
1939-12-02,488
1939-12-03,460
1939-12-04,460
1939-12-05,432
1939-12-06,432
1939-12-07,432
1939-12-08,404
1939-12-09,404
1939-12-10,404
1939-12-11,404
1939-12-12,404
1939-12-13,377
1939-12-14,377
1939-12-15,377
1939-12-16,377
1939-12-17,377
1939-12-18,377
1939-12-19,377
1939-12-20,377
1939-12-21,351
1939-12-22,351
1939-12-23,377
1939-12-24,404
1939-12-25,404
1939-12-26,432
1939-12-27,460
1939-12-28,460
1939-12-29,460
1939-12-30,460
1939-12-31,432
1940-01-01,432
1940-01-02,432
1940-01-03,432
1940-01-04,432
1940-01-05,432
1940-01-06,432
1940-01-07,404
1940-01-08,404
1940-01-09,404
1940-01-10,432
1940-01-11,488
1940-01-12,516
1940-01-13,488
1940-01-14,720
1940-01-15,870
1940-01-16,960
1940-01-17,1020
1940-01-18,930
1940-01-19,840
1940-01-20,750
1940-01-21,780
1940-01-22,690
1940-01-23,631
1940-01-24,602
1940-01-25,573
1940-01-26,516
1940-01-27,544
1940-01-28,488
1940-01-29,488
1940-01-30,460
1940-01-31,460
1940-02-01,460
1940-02-02,432
1940-02-03,432
1940-02-04,432
1940-02-05,432
1940-02-06,432
1940-02-07,404
1940-02-08,404
1940-02-09,404
1940-02-10,404
1940-02-11,404
1940-02-12,404
1940-02-13,404
1940-02-14,404
1940-02-15,404
1940-02-16,404
1940-02-17,404
1940-02-18,602
1940-02-19,990
1940-02-20,690
1940-02-21,602
1940-02-22,573
1940-02-23,573
1940-02-24,544
1940-02-25,544
1940-02-26,544
1940-02-27,544
1940-02-28,544
1940-02-29,544
1940-03-01,602
1940-03-02,660
1940-03-03,660
1940-03-04,631
1940-03-05,602
1940-03-06,573
1940-03-07,573
1940-03-08,573
1940-03-09,573
1940-03-10,544
1940-03-11,810
1940-03-12,2310
1940-03-13,4490
1940-03-14,5100
1940-03-15,3740
1940-03-16,2460
1940-03-17,1900
1940-03-18,1640
1940-03-19,1480
1940-03-20,1900
1940-03-21,1710
1940-03-22,1450
1940-03-23,1260
1940-03-24,1170
1940-03-25,1080
1940-03-26,1020
1940-03-27,990
1940-03-28,960
1940-03-29,960
1940-03-30,1050
1940-03-31,1050
1940-04-01,1080
1940-04-02,1050
1940-04-03,1020
1940-04-04,960
1940-04-05,900
1940-04-06,840
1940-04-07,870
1940-04-08,930
1940-04-09,870
1940-04-10,840
1940-04-11,1450
1940-04-12,4980
1940-04-13,5160
1940-04-14,4440
1940-04-15,2960
1940-04-16,2210
1940-04-17,1870
1940-04-18,3220
1940-04-19,4930
1940-04-20,7490
1940-04-21,10300
1940-04-22,7630
1940-04-23,5220
1940-04-24,3740
1940-04-25,2620
1940-04-26,2100
1940-04-27,1840
1940-04-28,1640
1940-04-29,1580
1940-04-30,1800
1940-05-01,2040
1940-05-02,2000
1940-05-03,2210
1940-05-04,1900
1940-05-05,1640
1940-05-06,1450
1940-05-07,1320
1940-05-08,1200
1940-05-09,1110
1940-05-10,1140
1940-05-11,1110
1940-05-12,1020
1940-05-13,960
1940-05-14,900
1940-05-15,870
1940-05-16,840
1940-05-17,810
1940-05-18,780
1940-05-19,750
1940-05-20,720
1940-05-21,720
1940-05-22,690
1940-05-23,660
1940-05-24,631
1940-05-25,631
1940-05-26,602
1940-05-27,573
1940-05-28,573
1940-05-29,544
1940-05-30,544
1940-05-31,516
1940-06-01,488
1940-06-02,488
1940-06-03,488
1940-06-04,460
1940-06-05,460
1940-06-06,460
1940-06-07,432
1940-06-08,432
1940-06-09,432
1940-06-10,432
1940-06-11,488
1940-06-12,488
1940-06-13,488
1940-06-14,516
1940-06-15,544
1940-06-16,544
1940-06-17,516
1940-06-18,516
1940-06-19,516
1940-06-20,488
1940-06-21,516
1940-06-22,488
1940-06-23,460
1940-06-24,460
1940-06-25,460
1940-06-26,432
1940-06-27,432
1940-06-28,460
1940-06-29,631
1940-06-30,900
1940-07-01,990
1940-07-02,810
1940-07-03,720
1940-07-04,631
1940-07-05,573
1940-07-06,544
1940-07-07,516
1940-07-08,488
1940-07-09,488
1940-07-10,460
1940-07-11,432
1940-07-12,432
1940-07-13,404
1940-07-14,404
1940-07-15,404
1940-07-16,377
1940-07-17,377
1940-07-18,377
1940-07-19,351
1940-07-20,351
1940-07-21,377
1940-07-22,404
1940-07-23,377
1940-07-24,351
1940-07-25,351
1940-07-26,351
1940-07-27,326
1940-07-28,326
1940-07-29,326
1940-07-30,326
1940-07-31,302
1940-08-01,351
1940-08-02,302
1940-08-03,302
1940-08-04,302
1940-08-05,302
1940-08-06,302
1940-08-07,326
1940-08-08,377
1940-08-09,377
1940-08-10,460
1940-08-11,488
1940-08-12,516
1940-08-13,516
1940-08-14,516
1940-08-15,602
1940-08-16,631
1940-08-17,720
1940-08-18,930
1940-08-19,960
1940-08-20,1110
1940-08-21,1020
1940-08-22,870
1940-08-23,750
1940-08-24,660
1940-08-25,631
1940-08-26,602
1940-08-27,544
1940-08-28,544
1940-08-29,544
1940-08-30,544
1940-08-31,516
1940-09-01,488
1940-09-02,460
1940-09-03,432
1940-09-04,432
1940-09-05,404
1940-09-06,404
1940-09-07,377
1940-09-08,377
1940-09-09,377
1940-09-10,351
1940-09-11,326
1940-09-12,326
1940-09-13,326
1940-09-14,326
1940-09-15,326
1940-09-16,326
1940-09-17,302
1940-09-18,302
1940-09-19,302
1940-09-20,302
1940-09-21,302
1940-09-22,302
1940-09-23,302
1940-09-24,302
1940-09-25,326
1940-09-26,302
1940-09-27,302
1940-09-28,302
1940-09-29,302
1940-09-30,302
1940-10-01,302
1940-10-02,302
1940-10-03,302
1940-10-04,302
1940-10-05,302
1940-10-06,302
1940-10-07,302
1940-10-08,302
1940-10-09,326
1940-10-10,326
1940-10-11,326
1940-10-12,326
1940-10-13,326
1940-10-14,326
1940-10-15,326
1940-10-16,326
1940-10-17,326
1940-10-18,326
1940-10-19,326
1940-10-20,326
1940-10-21,326
1940-10-22,326
1940-10-23,326
1940-10-24,326
1940-10-25,326
1940-10-26,326
1940-10-27,326
