"Dates","Flow_cfs"
1892-11-01,1000
1892-11-02,1100
1892-11-03,1100
1892-11-04,1100
1892-11-05,1100
1892-11-06,1100
1892-11-07,1100
1892-11-08,1200
1892-11-09,1500
1892-11-10,2100
1892-11-11,2000
1892-11-12,1700
1892-11-13,1400
1892-11-14,1300
1892-11-15,1500
1892-11-16,3100
1892-11-17,1600
1892-11-18,3000
1892-11-19,3000
1892-11-20,2200
1892-11-21,1900
1892-11-22,1500
1892-11-23,1400
1892-11-24,1300
1892-11-25,1200
1892-11-26,1200
1892-11-27,1200
1892-11-28,1200
1892-11-29,1200
1892-11-30,1200
1892-12-01,1200
1892-12-02,1200
1892-12-03,1200
1892-12-04,1100
1892-12-05,1100
1892-12-06,1100
1892-12-07,1100
1892-12-08,1100
1892-12-09,1100
1892-12-10,1100
1892-12-11,1100
1892-12-12,1100
1892-12-13,1100
1892-12-14,1100
1892-12-15,1100
1892-12-16,1100
1892-12-17,1200
1892-12-18,1900
1892-12-19,1500
1892-12-20,1500
1892-12-21,3500
1892-12-22,2600
1892-12-23,2000
1892-12-24,1400
1892-12-25,1400
1892-12-26,1400
1892-12-27,1400
1892-12-28,1400
1892-12-29,1400
1892-12-30,1400
1892-12-31,1500
1893-01-01,1720
1893-01-02,2490
1893-01-03,2420
1893-01-04,2210
1893-01-05,1930
1893-01-06,1720
1893-01-07,1650
1893-01-08,1580
1893-01-09,1520
1893-01-10,1280
1893-01-11,1280
1893-01-12,1460
1893-01-13,1280
1893-01-14,1280
1893-01-15,1280
1893-01-16,1280
1893-01-17,1280
1893-01-18,1280
1893-01-19,1280
1893-01-20,1280
1893-01-21,1280
1893-01-22,1280
1893-01-23,1280
1893-01-24,1580
1893-01-25,2210
1893-01-26,2490
1893-01-27,2490
1893-01-28,2280
1893-01-29,2790
1893-01-30,3110
1893-01-31,2710
1893-02-01,2350
1893-02-02,2140
1893-02-03,1930
1893-02-04,2000
1893-02-05,1930
1893-02-06,1930
1893-02-07,1930
1893-02-08,2070
1893-02-09,1930
1893-02-10,1790
1893-02-11,5830
1893-02-12,9030
1893-02-13,9910
1893-02-14,11100
1893-02-15,8390
1893-02-16,14200
1893-02-17,16000
1893-02-18,15000
1893-02-19,13000
1893-02-20,11000
1893-02-21,8700
1893-02-22,4950
1893-02-23,4310
1893-02-24,3750
1893-02-25,3350
1893-02-26,3030
1893-02-27,2790
1893-02-28,4150
1893-03-01,4870
1893-03-02,3670
1893-03-03,3110
1893-03-04,3910
1893-03-05,4390
1893-03-06,3430
1893-03-07,3030
1893-03-08,2790
1893-03-09,7110
1893-03-10,9270
1893-03-11,5830
1893-03-12,5190
1893-03-13,4870
