"Dates","Flow_cfs"
1934-08-01,1700
1934-08-02,1500
1934-08-03,1300
1934-08-04,1000
1934-08-05,900
1934-08-06,900
1934-08-07,1600
1934-08-08,2800
1934-08-09,2000
1934-08-10,1400
1934-08-11,1000
1934-08-12,800
1934-08-13,1200
1934-08-14,1300
1934-08-15,1000
1934-08-16,877
1934-08-17,692
1934-08-18,752
1934-08-19,572
1934-08-20,1290
1934-08-21,874
1934-08-22,600
1934-08-23,644
1934-08-24,1190
1934-08-25,2940
1934-08-26,4120
1934-08-27,3700
1934-08-28,1870
1934-08-29,1090
1934-08-30,964
1934-08-31,1000
1934-09-01,822
1934-09-02,813
1934-09-03,712
1934-09-04,718
1934-09-05,704
1934-09-06,1660
1934-09-07,9710
1934-09-08,4760
1934-09-09,2080
1934-09-10,1370
1934-09-11,1100
1934-09-12,876
1934-09-13,1360
1934-09-14,1830
1934-09-15,2170
1934-09-16,11400
1934-09-17,19800
1934-09-18,6840
1934-09-19,3820
1934-09-20,4360
1934-09-21,2500
1934-09-22,1720
1934-09-23,1590
1934-09-24,1680
1934-09-25,1490
1934-09-26,1260
1934-09-27,1260
1934-09-28,1810
1934-09-29,2320
1934-09-30,6920
1934-10-01,3520
1934-10-02,2220
1934-10-03,1690
1934-10-04,1450
1934-10-05,1580
1934-10-06,2250
1934-10-07,8480
1934-10-08,4200
1934-10-09,2360
1934-10-10,1970
1934-10-11,1690
1934-10-12,1590
1934-10-13,1440
1934-10-14,1400
1934-10-15,1280
1934-10-16,1350
1934-10-17,1200
1934-10-18,1110
1934-10-19,1120
1934-10-20,1150
1934-10-21,1060
1934-10-22,1010
1934-10-23,1160
1934-10-24,1030
1934-10-25,1060
1934-10-26,1070
1934-10-27,1050
1934-10-28,1120
1934-10-29,916
1934-10-30,1020
1934-10-31,974
1934-11-01,1000
1934-11-02,988
1934-11-03,1190
1934-11-04,1070
1934-11-05,1630
1934-11-06,1740
1934-11-07,1320
1934-11-08,1050
1934-11-09,1190
1934-11-10,1080
1934-11-11,1030
1934-11-12,1020
1934-11-13,1150
1934-11-14,1010
1934-11-15,998
1934-11-16,1020
1934-11-17,932
1934-11-18,953
1934-11-19,1080
1934-11-20,1050
1934-11-21,1030
1934-11-22,1060
1934-11-23,1260
1934-11-24,2120
1934-11-25,2260
1934-11-26,1620
1934-11-27,1350
1934-11-28,1330
1934-11-29,3440
1934-11-30,11500
1934-12-01,23600
1934-12-02,15600
1934-12-03,5500
1934-12-04,3930
1934-12-05,3200
1934-12-06,2760
1934-12-07,2360
1934-12-08,2080
1934-12-09,1900
1934-12-10,2080
1934-12-11,2000
1934-12-12,1680
1934-12-13,1500
1934-12-14,1170
1934-12-15,1630
1934-12-16,1540
1934-12-17,1740
1934-12-18,1720
1934-12-19,2020
1934-12-20,3160
1934-12-21,2760
1934-12-22,2010
1934-12-23,1910
1934-12-24,1740
1934-12-25,1750
1934-12-26,1990
1934-12-27,1670
1934-12-28,1810
1934-12-29,1580
1934-12-30,1680
1934-12-31,1740
1935-01-01,3460
1935-01-02,4350
1935-01-03,3420
1935-01-04,2500
1935-01-05,2030
1935-01-06,1960
1935-01-07,1980
1935-01-08,1980
1935-01-09,3320
1935-01-10,7340
1935-01-11,4340
1935-01-12,3000
1935-01-13,2360
1935-01-14,2440
1935-01-15,2090
1935-01-16,1920
1935-01-17,2010
1935-01-18,1970
1935-01-19,1800
1935-01-20,2120
1935-01-21,3000
1935-01-22,2840
1935-01-23,12400
1935-01-24,13200
1935-01-25,5090
1935-01-26,3540
1935-01-27,3010
1935-01-28,2840
1935-01-29,2290
1935-01-30,2340
1935-01-31,2250
1935-02-01,2000
1935-02-02,1820
1935-02-03,1940
1935-02-04,2230
1935-02-05,1920
1935-02-06,1900
1935-02-07,1810
1935-02-08,1810
1935-02-09,1580
1935-02-10,2580
1935-02-11,3380
1935-02-12,2420
1935-02-13,2190
1935-02-14,3920
1935-02-15,11200
1935-02-16,5960
1935-02-17,3860
1935-02-18,3520
1935-02-19,2860
1935-02-20,2520
1935-02-21,2350
1935-02-22,2210
1935-02-23,1910
1935-02-24,2240
1935-02-25,2180
1935-02-26,2150
1935-02-27,3280
1935-02-28,3500
1935-03-01,2590
1935-03-02,2220
1935-03-03,2070
1935-03-04,2150
1935-03-05,2080
1935-03-06,2050
1935-03-07,2610
1935-03-08,3160
1935-03-09,2500
1935-03-10,2010
1935-03-11,2250
1935-03-12,3390
1935-03-13,17300
1935-03-14,12400
1935-03-15,4840
1935-03-16,3410
1935-03-17,3120
1935-03-18,2940
1935-03-19,2580
1935-03-20,2510
1935-03-21,2550
1935-03-22,2480
1935-03-23,2460
1935-03-24,3810
1935-03-25,5250
1935-03-26,11500
1935-03-27,10300
1935-03-28,5060
1935-03-29,4010
1935-03-30,3260
1935-03-31,3500
1935-04-01,6230
1935-04-02,8280
1935-04-03,4690
1935-04-04,3770
1935-04-05,3380
1935-04-06,2850
1935-04-07,3830
1935-04-08,6080
1935-04-09,6600
1935-04-10,4570
1935-04-11,3840
1935-04-12,3470
1935-04-13,3040
1935-04-14,2980
1935-04-15,3050
1935-04-16,2650
1935-04-17,2540
1935-04-18,2410
1935-04-19,2380
1935-04-20,2100
1935-04-21,2660
1935-04-22,4430
1935-04-23,3590
1935-04-24,2760
1935-04-25,2420
1935-04-26,2360
1935-04-27,2080
1935-04-28,1970
1935-04-29,2250
1935-04-30,2380
1935-05-01,2680
1935-05-02,2160
1935-05-03,1740
1935-05-04,1730
1935-05-05,1960
1935-05-06,2040
1935-05-07,2440
1935-05-08,2290
1935-05-09,2100
1935-05-10,2400
1935-05-11,2310
1935-05-12,1900
1935-05-13,2400
1935-05-14,2370
1935-05-15,2600
1935-05-16,2300
1935-05-17,2260
1935-05-18,1710
1935-05-19,1700
1935-05-20,1700
1935-05-21,2620
1935-05-22,2760
1935-05-23,2170
1935-05-24,2160
1935-05-25,2560
1935-05-26,2440
1935-05-27,2420
1935-05-28,1790
1935-05-29,1770
1935-05-30,1800
1935-05-31,2030
1935-06-01,1950
1935-06-02,1490
1935-06-03,1660
1935-06-04,2490
1935-06-05,2890
1935-06-06,2160
1935-06-07,1880
1935-06-08,1610
1935-06-09,1620
1935-06-10,2350
1935-06-11,1620
1935-06-12,1540
1935-06-13,1490
1935-06-14,1810
1935-06-15,1740
1935-06-16,1930
1935-06-17,1600
1935-06-18,1830
1935-06-19,1640
1935-06-20,1360
1935-06-21,1510
1935-06-22,1330
1935-06-23,1350
1935-06-24,1270
1935-06-25,1250
1935-06-26,1240
1935-06-27,1210
1935-06-28,1060
1935-06-29,1030
1935-06-30,1260
1935-07-01,851
1935-07-02,1190
1935-07-03,1580
1935-07-04,1290
1935-07-05,1450
1935-07-06,1700
1935-07-07,1660
1935-07-08,1670
1935-07-09,1620
1935-07-10,2110
1935-07-11,1830
1935-07-12,1420
1935-07-13,1640
1935-07-14,1800
1935-07-15,2220
1935-07-16,1710
1935-07-17,1950
1935-07-18,3120
1935-07-19,3640
1935-07-20,2580
1935-07-21,1640
1935-07-22,1570
1935-07-23,1640
1935-07-24,1600
1935-07-25,1820
1935-07-26,2600
1935-07-27,4040
1935-07-28,2480
1935-07-29,1720
1935-07-30,1440
1935-07-31,1300
1935-08-01,1080
1935-08-02,1040
1935-08-03,977
1935-08-04,1030
1935-08-05,886
1935-08-06,947
1935-08-07,935
1935-08-08,1360
1935-08-09,1540
1935-08-10,1010
1935-08-11,1070
1935-08-12,825
1935-08-13,880
1935-08-14,908
1935-08-15,838
1935-08-16,822
1935-08-17,723
1935-08-18,810
1935-08-19,614
1935-08-20,2030
1935-08-21,2410
1935-08-22,1390
1935-08-23,1440
1935-08-24,3260
1935-08-25,1300
1935-08-26,1010
